order_id,order_date,customer_id,city,age,gender,acquisition_channel,category,quantity,item_price,revenue,order_value,discount_applied,payment_method
18891,2026-05-27,2647,Ahmedabad,26,M,Social Media,Toys,1,450.94,450.94,1508.27,1,Wallet
20397,2026-05-27,2870,Kolkata,56,F,Organic,Toys,3,3291.29,9873.869999999999,2759.79,0,COD
20718,2026-05-27,2924,Kolkata,49,F,Organic,Toys,3,1458.83,4376.49,4588.65,0,UPI
20718,2026-05-27,2924,Kolkata,49,F,Organic,Electronics,2,1047.55,2095.1,4588.65,0,UPI
20718,2026-05-27,2924,Kolkata,49,F,Organic,Books,1,1187.41,1187.41,4588.65,0,UPI
20718,2026-05-27,2924,Kolkata,49,F,Organic,Books,2,830.74,1661.48,4588.65,0,UPI
21592,2026-05-27,3011,Ahmedabad,54,F,Organic,Sports,2,484.99,969.98,1900.02,1,Wallet
21592,2026-05-27,3011,Ahmedabad,54,F,Organic,Electronics,1,611.35,611.35,1900.02,1,Wallet
21592,2026-05-27,3011,Ahmedabad,54,F,Organic,Fashion,1,456.99,456.99,1900.02,1,Wallet
21592,2026-05-27,3011,Ahmedabad,54,F,Organic,Toys,1,399.68,399.68,1900.02,1,Wallet
22631,2026-05-27,3170,Kolkata,20,F,Paid Ads,Sports,2,1148.27,2296.54,2183.25,1,UPI
22631,2026-05-27,3170,Kolkata,20,F,Paid Ads,Toys,3,1196.34,3589.0199999999995,2183.25,1,UPI
23701,2026-05-27,3332,Hyderabad,57,F,Organic,Sports,1,1146.32,1146.32,2027.54,0,COD
23701,2026-05-27,3332,Hyderabad,57,F,Organic,Electronics,3,1004.42,3013.2599999999998,2027.54,0,COD
23702,2026-05-27,3332,Hyderabad,57,F,Organic,Books,2,368.85,737.7,465.39,1,UPI
23826,2026-05-27,3359,Chennai,50,M,Organic,Home & Kitchen,1,346.97,346.97,1085.47,0,Card
23826,2026-05-27,3359,Chennai,50,M,Organic,Toys,3,239.12,717.36,1085.47,0,Card
23826,2026-05-27,3359,Chennai,50,M,Organic,Home & Kitchen,2,302.29,604.58,1085.47,0,Card
23826,2026-05-27,3359,Chennai,50,M,Organic,Books,3,198.01,594.03,1085.47,0,Card
24222,2026-05-27,3431,Ahmedabad,20,F,Referral,Toys,1,1703.08,1703.08,4204.62,0,UPI
24222,2026-05-27,3431,Ahmedabad,20,F,Referral,Beauty,1,1362.66,1362.66,4204.62,0,UPI
24222,2026-05-27,3431,Ahmedabad,20,F,Referral,Home & Kitchen,2,1449.61,2899.22,4204.62,0,UPI
24640,2026-05-27,3501,Hyderabad,39,F,Organic,Toys,1,294.43,294.43,1245.58,1,Card
24640,2026-05-27,3501,Hyderabad,39,F,Organic,Fashion,1,469.43,469.43,1245.58,1,Card
24640,2026-05-27,3501,Hyderabad,39,F,Organic,Books,3,391.9,1175.6999999999998,1245.58,1,Card
25146,2026-05-27,3556,Ahmedabad,45,F,Paid Ads,Beauty,1,924.87,924.87,1876.81,0,UPI
25146,2026-05-27,3556,Ahmedabad,45,F,Paid Ads,Beauty,2,974.92,1949.84,1876.81,0,UPI
25553,2026-05-27,3619,Kolkata,39,F,Social Media,Electronics,1,486.9,486.9,1974.99,0,Wallet
25553,2026-05-27,3619,Kolkata,39,F,Social Media,Sports,1,929.3,929.3,1974.99,0,Wallet
25553,2026-05-27,3619,Kolkata,39,F,Social Media,Books,1,643.72,643.72,1974.99,0,Wallet
26762,2026-05-27,3799,Delhi,18,M,Organic,Sports,2,1651.25,3302.5,1707.94,1,UPI
26959,2026-05-27,3840,Patna,24,F,Email,Books,3,1522.85,4568.549999999999,3777.61,1,Wallet
26959,2026-05-27,3840,Patna,24,F,Email,Sports,1,2362.61,2362.61,3777.61,1,Wallet
27874,2026-05-27,3967,Bangalore,33,F,Paid Ads,Beauty,3,550.81,1652.4299999999998,1459.16,0,Card
27874,2026-05-27,3967,Bangalore,33,F,Paid Ads,Books,1,490.27,490.27,1459.16,0,Card
27874,2026-05-27,3967,Bangalore,33,F,Paid Ads,Fashion,3,510.65,1531.9499999999998,1459.16,0,Card
29885,2026-05-27,4268,Chennai,54,M,Paid Ads,Books,1,1029.94,1029.94,4310.22,1,Card
29885,2026-05-27,4268,Chennai,54,M,Paid Ads,Grocery,2,2106.77,4213.54,4310.22,1,Card
29885,2026-05-27,4268,Chennai,54,M,Paid Ads,Fashion,3,1454.35,4363.049999999999,4310.22,1,Card
30824,2026-05-27,4396,Kolkata,57,M,Paid Ads,Books,3,354.44,1063.32,1148.32,0,Wallet
30824,2026-05-27,4396,Kolkata,57,M,Paid Ads,Sports,1,290.48,290.48,1148.32,0,Wallet
30824,2026-05-27,4396,Kolkata,57,M,Paid Ads,Toys,3,353.35,1060.0500000000002,1148.32,0,Wallet
30843,2026-05-27,4399,Chennai,23,F,Social Media,Beauty,3,798.02,2394.06,2737.63,0,Card
30843,2026-05-27,4399,Chennai,23,F,Social Media,Home & Kitchen,3,805.7,2417.1000000000004,2737.63,0,Card
30843,2026-05-27,4399,Chennai,23,F,Social Media,Grocery,2,796.59,1593.18,2737.63,0,Card
31625,2026-05-27,4510,Pune,31,F,Email,Electronics,2,917.84,1835.68,2758.67,0,Wallet
31625,2026-05-27,4510,Pune,31,F,Email,Toys,1,1152.31,1152.31,2758.67,0,Wallet
31625,2026-05-27,4510,Pune,31,F,Email,Grocery,2,572.08,1144.16,2758.67,0,Wallet
31703,2026-05-27,4521,Hyderabad,60,F,Organic,Books,1,537.61,537.61,1366.32,0,Card
31703,2026-05-27,4521,Hyderabad,60,F,Organic,Home & Kitchen,1,508.72,508.72,1366.32,0,Card
31703,2026-05-27,4521,Hyderabad,60,F,Organic,Beauty,1,262.32,262.32,1366.32,0,Card
31795,2026-05-27,4530,Patna,35,F,Email,Grocery,2,3601.8,7203.6,3763.19,0,Card
32177,2026-05-27,4578,Mumbai,49,F,Paid Ads,Beauty,1,408.69,408.69,1109.21,0,UPI
32177,2026-05-27,4578,Mumbai,49,F,Paid Ads,Fashion,3,829.42,2488.2599999999998,1109.21,0,UPI
33600,2026-05-27,4761,Pune,38,F,Paid Ads,Home & Kitchen,3,359.85,1079.5500000000002,645.7,0,Card
33600,2026-05-27,4761,Pune,38,F,Paid Ads,Books,2,369.63,739.26,645.7,0,Card
34064,2026-05-27,4821,Kolkata,53,F,Organic,Home & Kitchen,3,638.92,1916.7599999999998,3243.48,0,Card
34064,2026-05-27,4821,Kolkata,53,F,Organic,Sports,3,666.95,2000.8500000000001,3243.48,0,Card
34064,2026-05-27,4821,Kolkata,53,F,Organic,Fashion,3,891.96,2675.88,3243.48,0,Card
34064,2026-05-27,4821,Kolkata,53,F,Organic,Electronics,2,805.21,1610.42,3243.48,0,Card
34454,2026-05-27,4897,Kolkata,48,F,Organic,Electronics,2,1181.06,2362.12,4463.89,0,COD
34454,2026-05-27,4897,Kolkata,48,F,Organic,Toys,2,1210.42,2420.84,4463.89,0,COD
34454,2026-05-27,4897,Kolkata,48,F,Organic,Beauty,1,1059.39,1059.39,4463.89,0,COD
34454,2026-05-27,4897,Kolkata,48,F,Organic,Fashion,2,1045.32,2090.64,4463.89,0,COD
34709,2026-05-27,4924,Pune,50,M,Paid Ads,Grocery,2,2263.36,4526.72,1821.22,0,UPI
338,2026-05-28,40,Pune,56,M,Paid Ads,Home & Kitchen,2,330.7,661.4,804.09,1,UPI
338,2026-05-28,40,Pune,56,M,Paid Ads,Toys,3,248.63,745.89,804.09,1,UPI
338,2026-05-28,40,Pune,56,M,Paid Ads,Toys,3,284.04,852.1200000000001,804.09,1,UPI
937,2026-05-28,120,Chennai,33,F,Paid Ads,Home & Kitchen,3,954.05,2862.1499999999996,1804.3,0,Wallet
937,2026-05-28,120,Chennai,33,F,Paid Ads,Home & Kitchen,3,1035.32,3105.96,1804.3,0,Wallet
1005,2026-05-28,126,Bangalore,38,M,Paid Ads,Books,1,1616.7,1616.7,5828.44,1,Card
1005,2026-05-28,126,Bangalore,38,M,Paid Ads,Toys,1,1305.72,1305.72,5828.44,1,Card
1005,2026-05-28,126,Bangalore,38,M,Paid Ads,Grocery,2,1739.91,3479.82,5828.44,1,Card
1005,2026-05-28,126,Bangalore,38,M,Paid Ads,Sports,2,1323.52,2647.04,5828.44,1,Card
1868,2026-05-28,229,Delhi,47,M,Organic,Grocery,2,1640.16,3280.32,3848.69,0,Card
1868,2026-05-28,229,Delhi,47,M,Organic,Sports,3,1330.55,3991.6499999999996,3848.69,0,Card
1868,2026-05-28,229,Delhi,47,M,Organic,Home & Kitchen,3,1108.46,3325.38,3848.69,0,Card
1887,2026-05-28,234,Jaipur,31,M,Organic,Toys,1,205.59,205.59,486.62,0,Card
1887,2026-05-28,234,Jaipur,31,M,Organic,Beauty,2,117.19,234.38,486.62,0,Card
1887,2026-05-28,234,Jaipur,31,M,Organic,Toys,3,114.8,344.4,486.62,0,Card
2176,2026-05-28,286,Pune,39,F,Email,Grocery,1,1015.21,1015.21,3476.75,1,UPI
2176,2026-05-28,286,Pune,39,F,Email,Beauty,3,863.98,2591.94,3476.75,1,UPI
2176,2026-05-28,286,Pune,39,F,Email,Home & Kitchen,2,859.35,1718.7,3476.75,1,UPI
2176,2026-05-28,286,Pune,39,F,Email,Fashion,2,530.47,1060.94,3476.75,1,UPI
2622,2026-05-28,362,Delhi,28,M,Organic,Books,1,2004.03,2004.03,2102.92,1,UPI
4497,2026-05-28,619,Pune,44,M,Organic,Toys,1,2166.5,2166.5,2246.75,0,Wallet
4927,2026-05-28,671,Mumbai,18,F,Paid Ads,Books,3,245.36,736.08,1016.63,1,COD
4927,2026-05-28,671,Mumbai,18,F,Paid Ads,Electronics,3,357.72,1073.16,1016.63,1,COD
4927,2026-05-28,671,Mumbai,18,F,Paid Ads,Fashion,2,302.33,604.66,1016.63,1,COD
5781,2026-05-28,781,Chennai,22,F,Social Media,Grocery,1,1695.29,1695.29,3659.69,0,UPI
5781,2026-05-28,781,Chennai,22,F,Social Media,Books,1,1733.61,1733.61,3659.69,0,UPI
6289,2026-05-28,856,Ahmedabad,46,M,Paid Ads,Beauty,2,443.09,886.18,1379.27,0,Card
6289,2026-05-28,856,Ahmedabad,46,M,Paid Ads,Sports,1,471.24,471.24,1379.27,0,Card
6289,2026-05-28,856,Ahmedabad,46,M,Paid Ads,Home & Kitchen,3,518.47,1555.41,1379.27,0,Card
6359,2026-05-28,867,Patna,36,M,Paid Ads,Beauty,2,720.46,1440.92,1712.52,0,Card
6359,2026-05-28,867,Patna,36,M,Paid Ads,Electronics,1,387.28,387.28,1712.52,0,Card
6359,2026-05-28,867,Patna,36,M,Paid Ads,Sports,3,642.66,1927.98,1712.52,0,Card
8655,2026-05-28,1198,Chennai,33,M,Email,Sports,1,575.4,575.4,2443.85,0,Card
8655,2026-05-28,1198,Chennai,33,M,Email,Books,3,555.06,1665.1799999999998,2443.85,0,Card
8655,2026-05-28,1198,Chennai,33,M,Email,Sports,3,555.12,1665.3600000000001,2443.85,0,Card
8655,2026-05-28,1198,Chennai,33,M,Email,Fashion,2,785.56,1571.12,2443.85,0,Card
8926,2026-05-28,1238,Patna,60,M,Email,Beauty,1,1400.21,1400.21,3757.76,0,Card
8926,2026-05-28,1238,Patna,60,M,Email,Beauty,1,1215.35,1215.35,3757.76,0,Card
8926,2026-05-28,1238,Patna,60,M,Email,Beauty,3,1410.72,4232.16,3757.76,0,Card
9734,2026-05-28,1360,Chennai,19,F,Email,Fashion,3,1527.52,4582.5599999999995,2148.29,1,COD
10402,2026-05-28,1471,Delhi,31,M,Organic,Home & Kitchen,3,713.6,2140.8,1905.03,0,Card
10402,2026-05-28,1471,Delhi,31,M,Organic,Sports,3,713.55,2140.6499999999996,1905.03,0,Card
10402,2026-05-28,1471,Delhi,31,M,Organic,Home & Kitchen,1,555.03,555.03,1905.03,0,Card
10450,2026-05-28,1479,Chennai,64,M,Organic,Toys,1,2505.07,2505.07,2277.99,0,Wallet
10768,2026-05-28,1529,Mumbai,27,F,Organic,Electronics,2,829.12,1658.24,2109.52,0,UPI
10768,2026-05-28,1529,Mumbai,27,F,Organic,Grocery,1,729.0,729.0,2109.52,0,UPI
10768,2026-05-28,1529,Mumbai,27,F,Organic,Grocery,3,651.9,1955.6999999999998,2109.52,0,UPI
10771,2026-05-28,1530,Hyderabad,37,M,Paid Ads,Books,1,1109.4,1109.4,1405.1,0,Card
10801,2026-05-28,1535,Mumbai,31,M,Email,Books,1,768.85,768.85,2667.46,1,UPI
10801,2026-05-28,1535,Mumbai,31,M,Email,Books,3,1020.37,3061.11,2667.46,1,UPI
10801,2026-05-28,1535,Mumbai,31,M,Email,Fashion,1,752.58,752.58,2667.46,1,UPI
11165,2026-05-28,1572,Bangalore,56,M,Social Media,Toys,3,667.27,2001.81,2203.13,0,UPI
11165,2026-05-28,1572,Bangalore,56,M,Social Media,Fashion,2,608.03,1216.06,2203.13,0,UPI
11165,2026-05-28,1572,Bangalore,56,M,Social Media,Fashion,2,475.04,950.08,2203.13,0,UPI
11165,2026-05-28,1572,Bangalore,56,M,Social Media,Toys,3,372.79,1118.3700000000001,2203.13,0,UPI
11638,2026-05-28,1659,Ahmedabad,58,F,Referral,Fashion,2,1504.82,3009.64,1665.62,0,Card
11639,2026-05-28,1659,Ahmedabad,58,F,Referral,Fashion,1,445.75,445.75,1429.22,0,Card
11639,2026-05-28,1659,Ahmedabad,58,F,Referral,Beauty,3,408.24,1224.72,1429.22,0,Card
11639,2026-05-28,1659,Ahmedabad,58,F,Referral,Beauty,1,665.87,665.87,1429.22,0,Card
11682,2026-05-28,1666,Pune,45,F,Referral,Sports,2,389.79,779.58,1669.96,0,COD
11682,2026-05-28,1666,Pune,45,F,Referral,Home & Kitchen,2,346.66,693.32,1669.96,0,COD
11682,2026-05-28,1666,Pune,45,F,Referral,Sports,2,387.23,774.46,1669.96,0,COD
11682,2026-05-28,1666,Pune,45,F,Referral,Grocery,1,498.14,498.14,1669.96,0,COD
11808,2026-05-28,1679,Chennai,40,M,Paid Ads,Electronics,3,1562.81,4688.43,1625.8,0,UPI
12723,2026-05-28,1834,Bangalore,26,F,Social Media,Electronics,2,733.37,1466.74,728.54,0,UPI
13134,2026-05-28,1871,Jaipur,38,M,Email,Electronics,1,1814.31,1814.31,3568.81,0,UPI
13134,2026-05-28,1871,Jaipur,38,M,Email,Toys,3,1565.73,4697.1900000000005,3568.81,0,UPI
13337,2026-05-28,1895,Kolkata,45,M,Organic,Electronics,3,750.55,2251.6499999999996,2196.2,1,Card
13337,2026-05-28,1895,Kolkata,45,M,Organic,Fashion,1,673.76,673.76,2196.2,1,Card
13337,2026-05-28,1895,Kolkata,45,M,Organic,Home & Kitchen,1,767.75,767.75,2196.2,1,Card
13377,2026-05-28,1903,Delhi,35,F,Paid Ads,Sports,3,595.61,1786.83,819.88,0,COD
14359,2026-05-28,2028,Patna,54,M,Paid Ads,Beauty,2,3133.6,6267.2,3975.32,1,Card
15149,2026-05-28,2131,Bangalore,49,F,Referral,Home & Kitchen,1,458.36,458.36,888.06,1,COD
15149,2026-05-28,2131,Bangalore,49,F,Referral,Fashion,1,360.13,360.13,888.06,1,COD
15345,2026-05-28,2168,Ahmedabad,40,F,Organic,Toys,1,2470.29,2470.29,2040.97,1,Card
15820,2026-05-28,2218,Jaipur,27,F,Organic,Sports,2,3576.0,7152.0,3713.95,0,UPI
18678,2026-05-28,2617,Mumbai,29,M,Referral,Home & Kitchen,3,544.45,1633.3500000000001,980.44,0,COD
18678,2026-05-28,2617,Mumbai,29,M,Referral,Sports,1,347.85,347.85,980.44,0,COD
19368,2026-05-28,2710,Bangalore,38,M,Paid Ads,Toys,3,781.39,2344.17,2573.9,0,Card
19368,2026-05-28,2710,Bangalore,38,M,Paid Ads,Electronics,1,517.36,517.36,2573.9,0,Card
19368,2026-05-28,2710,Bangalore,38,M,Paid Ads,Toys,3,450.66,1351.98,2573.9,0,Card
19368,2026-05-28,2710,Bangalore,38,M,Paid Ads,Fashion,3,935.09,2805.27,2573.9,0,Card
19435,2026-05-28,2720,Kolkata,47,F,Social Media,Electronics,3,369.5,1108.5,1573.08,1,COD
19435,2026-05-28,2720,Kolkata,47,F,Social Media,Electronics,1,368.52,368.52,1573.08,1,COD
19435,2026-05-28,2720,Kolkata,47,F,Social Media,Sports,1,410.77,410.77,1573.08,1,COD
19435,2026-05-28,2720,Kolkata,47,F,Social Media,Toys,2,504.59,1009.18,1573.08,1,COD
20586,2026-05-28,2904,Mumbai,36,M,Referral,Books,3,5718.84,17156.52,5113.63,0,COD
20886,2026-05-28,2942,Ahmedabad,55,F,Email,Beauty,1,927.23,927.23,2865.72,0,UPI
20886,2026-05-28,2942,Ahmedabad,55,F,Email,Sports,1,1059.81,1059.81,2865.72,0,UPI
20886,2026-05-28,2942,Ahmedabad,55,F,Email,Toys,3,699.58,2098.7400000000002,2865.72,0,UPI
20984,2026-05-28,2944,Jaipur,52,F,Organic,Electronics,1,413.08,413.08,954.65,0,COD
20984,2026-05-28,2944,Jaipur,52,F,Organic,Beauty,3,251.72,755.16,954.65,0,COD
20984,2026-05-28,2944,Jaipur,52,F,Organic,Fashion,3,287.8,863.4000000000001,954.65,0,COD
20986,2026-05-28,2944,Jaipur,52,F,Organic,Electronics,1,950.13,950.13,1783.62,0,Card
20986,2026-05-28,2944,Jaipur,52,F,Organic,Electronics,3,912.89,2738.67,1783.62,0,Card
22440,2026-05-28,3137,Chennai,61,M,Paid Ads,Sports,2,2763.69,5527.38,3450.43,0,UPI
23057,2026-05-28,3235,Hyderabad,64,M,Paid Ads,Fashion,2,1674.27,3348.54,1694.49,0,UPI
23877,2026-05-28,3367,Bangalore,43,F,Organic,Grocery,2,3523.79,7047.58,3344.14,0,Card
23980,2026-05-28,3385,Kolkata,40,M,Email,Sports,3,298.36,895.08,1602.49,0,UPI
23980,2026-05-28,3385,Kolkata,40,M,Email,Electronics,2,450.42,900.84,1602.49,0,UPI
23980,2026-05-28,3385,Kolkata,40,M,Email,Sports,1,504.14,504.14,1602.49,0,UPI
23980,2026-05-28,3385,Kolkata,40,M,Email,Beauty,2,356.07,712.14,1602.49,0,UPI
24257,2026-05-28,3438,Ahmedabad,60,M,Social Media,Toys,1,853.66,853.66,1440.85,0,COD
24257,2026-05-28,3438,Ahmedabad,60,M,Social Media,Grocery,1,519.15,519.15,1440.85,0,COD
24454,2026-05-28,3471,Ahmedabad,41,M,Organic,Toys,3,335.32,1005.96,1432.48,1,COD
24454,2026-05-28,3471,Ahmedabad,41,M,Organic,Grocery,1,687.67,687.67,1432.48,1,COD
24454,2026-05-28,3471,Ahmedabad,41,M,Organic,Home & Kitchen,3,302.94,908.8199999999999,1432.48,1,COD
25132,2026-05-28,3551,Mumbai,54,M,Paid Ads,Beauty,2,1110.38,2220.76,1726.58,0,UPI
25132,2026-05-28,3551,Mumbai,54,M,Paid Ads,Toys,2,653.08,1306.16,1726.58,0,UPI
25479,2026-05-28,3607,Hyderabad,24,M,Paid Ads,Fashion,2,2507.78,5015.56,4043.3,0,UPI
25479,2026-05-28,3607,Hyderabad,24,M,Paid Ads,Books,3,1446.81,4340.43,4043.3,0,UPI
25924,2026-05-28,3681,Mumbai,42,M,Paid Ads,Books,2,698.61,1397.22,2880.21,0,Card
25924,2026-05-28,3681,Mumbai,42,M,Paid Ads,Beauty,2,634.9,1269.8,2880.21,0,Card
25924,2026-05-28,3681,Mumbai,42,M,Paid Ads,Sports,2,626.09,1252.18,2880.21,0,Card
25924,2026-05-28,3681,Mumbai,42,M,Paid Ads,Electronics,2,966.04,1932.08,2880.21,0,Card
25969,2026-05-28,3690,Delhi,53,F,Paid Ads,Beauty,2,591.99,1183.98,2345.72,1,UPI
25969,2026-05-28,3690,Delhi,53,F,Paid Ads,Sports,3,434.18,1302.54,2345.72,1,UPI
25969,2026-05-28,3690,Delhi,53,F,Paid Ads,Books,2,574.4,1148.8,2345.72,1,UPI
25969,2026-05-28,3690,Delhi,53,F,Paid Ads,Sports,1,966.87,966.87,2345.72,1,UPI
26423,2026-05-28,3752,Bangalore,19,M,Social Media,Toys,3,775.15,2325.45,901.08,1,Card
28396,2026-05-28,4045,Jaipur,22,F,Organic,Electronics,3,143.78,431.34000000000003,659.42,0,UPI
28396,2026-05-28,4045,Jaipur,22,F,Organic,Electronics,3,155.44,466.32,659.42,0,UPI
28396,2026-05-28,4045,Jaipur,22,F,Organic,Fashion,3,166.11,498.33000000000004,659.42,0,UPI
28396,2026-05-28,4045,Jaipur,22,F,Organic,Beauty,1,200.22,200.22,659.42,0,UPI
29173,2026-05-28,4181,Mumbai,38,M,Paid Ads,Books,2,1706.23,3412.46,1592.97,1,Wallet
29219,2026-05-28,4188,Hyderabad,28,F,Paid Ads,Grocery,1,366.15,366.15,1340.56,1,COD
29219,2026-05-28,4188,Hyderabad,28,F,Paid Ads,Home & Kitchen,2,402.45,804.9,1340.56,1,COD
29219,2026-05-28,4188,Hyderabad,28,F,Paid Ads,Electronics,2,223.53,447.06,1340.56,1,COD
29219,2026-05-28,4188,Hyderabad,28,F,Paid Ads,Home & Kitchen,2,314.47,628.94,1340.56,1,COD
29626,2026-05-28,4250,Delhi,32,F,Referral,Grocery,2,3092.25,6184.5,2384.12,1,UPI
31112,2026-05-28,4442,Kolkata,21,M,Organic,Home & Kitchen,2,3349.85,6699.7,3253.02,0,Card
31113,2026-05-28,4442,Kolkata,21,M,Organic,Books,1,333.64,333.64,1890.62,0,UPI
31113,2026-05-28,4442,Kolkata,21,M,Organic,Grocery,3,457.55,1372.65,1890.62,0,UPI
31113,2026-05-28,4442,Kolkata,21,M,Organic,Electronics,3,645.75,1937.25,1890.62,0,UPI
31113,2026-05-28,4442,Kolkata,21,M,Organic,Beauty,1,539.71,539.71,1890.62,0,UPI
31115,2026-05-28,4442,Kolkata,21,M,Organic,Beauty,1,1389.06,1389.06,5212.6,1,Wallet
31115,2026-05-28,4442,Kolkata,21,M,Organic,Beauty,2,894.64,1789.28,5212.6,1,Wallet
31115,2026-05-28,4442,Kolkata,21,M,Organic,Fashion,2,1615.47,3230.94,5212.6,1,Wallet
31115,2026-05-28,4442,Kolkata,21,M,Organic,Sports,1,1054.31,1054.31,5212.6,1,Wallet
31138,2026-05-28,4444,Pune,41,M,Paid Ads,Grocery,2,1473.6,2947.2,1845.5,0,UPI
31736,2026-05-28,4526,Chennai,34,M,Email,Grocery,3,2373.47,7120.41,3702.95,0,UPI
31736,2026-05-28,4526,Chennai,34,M,Email,Home & Kitchen,2,1238.63,2477.26,3702.95,0,UPI
32280,2026-05-28,4588,Chennai,32,F,Social Media,Electronics,3,594.89,1784.67,3098.5,0,Card
32280,2026-05-28,4588,Chennai,32,F,Social Media,Toys,1,861.23,861.23,3098.5,0,Card
32280,2026-05-28,4588,Chennai,32,F,Social Media,Fashion,2,841.05,1682.1,3098.5,0,Card
32280,2026-05-28,4588,Chennai,32,F,Social Media,Sports,2,1000.76,2001.52,3098.5,0,Card
32281,2026-05-28,4588,Chennai,32,F,Social Media,Fashion,3,726.82,2180.46,2786.67,0,Card
32281,2026-05-28,4588,Chennai,32,F,Social Media,Beauty,2,726.93,1453.86,2786.67,0,Card
32281,2026-05-28,4588,Chennai,32,F,Social Media,Home & Kitchen,3,845.1,2535.3,2786.67,0,Card
32281,2026-05-28,4588,Chennai,32,F,Social Media,Fashion,3,343.9,1031.6999999999998,2786.67,0,Card
33966,2026-05-28,4814,Bangalore,48,F,Referral,Sports,2,90.59,181.18,442.73,1,COD
33966,2026-05-28,4814,Bangalore,48,F,Referral,Fashion,2,125.82,251.64,442.73,1,COD
33966,2026-05-28,4814,Bangalore,48,F,Referral,Toys,2,99.63,199.26,442.73,1,COD
33966,2026-05-28,4814,Bangalore,48,F,Referral,Books,3,120.22,360.65999999999997,442.73,1,COD
1011,2026-05-29,128,Mumbai,22,M,Social Media,Electronics,1,2738.68,2738.68,2734.21,0,Wallet
2091,2026-05-29,265,Chennai,54,F,Organic,Fashion,1,2584.0,2584.0,2106.62,0,UPI
2619,2026-05-29,362,Delhi,28,M,Organic,Sports,2,2403.17,4806.34,2832.85,0,COD
3923,2026-05-29,516,Jaipur,42,F,Social Media,Home & Kitchen,2,1191.17,2382.34,1515.83,0,Card
4249,2026-05-29,585,Ahmedabad,27,M,Email,Home & Kitchen,2,1352.18,2704.36,1453.1,0,UPI
4939,2026-05-29,672,Bangalore,25,F,Organic,Beauty,1,515.69,515.69,2101.3,1,UPI
4939,2026-05-29,672,Bangalore,25,F,Organic,Beauty,1,926.51,926.51,2101.3,1,UPI
4939,2026-05-29,672,Bangalore,25,F,Organic,Books,3,624.34,1873.02,2101.3,1,UPI
5298,2026-05-29,713,Pune,43,F,Email,Home & Kitchen,3,878.11,2634.33,3436.21,0,UPI
5298,2026-05-29,713,Pune,43,F,Email,Electronics,3,967.05,2901.1499999999996,3436.21,0,UPI
5298,2026-05-29,713,Pune,43,F,Email,Sports,1,624.9,624.9,3436.21,0,UPI
5298,2026-05-29,713,Pune,43,F,Email,Electronics,1,864.51,864.51,3436.21,0,UPI
5783,2026-05-29,781,Chennai,22,F,Social Media,Beauty,1,2796.33,2796.33,3139.37,0,UPI
6322,2026-05-29,864,Patna,56,F,Referral,Electronics,3,1340.42,4021.26,1177.46,0,COD
6986,2026-05-29,970,Bangalore,48,M,Organic,Beauty,2,558.38,1116.76,1434.25,0,UPI
6986,2026-05-29,970,Bangalore,48,M,Organic,Toys,3,912.77,2738.31,1434.25,0,UPI
8562,2026-05-29,1188,Chennai,52,F,Email,Home & Kitchen,1,367.76,367.76,723.64,1,COD
8562,2026-05-29,1188,Chennai,52,F,Email,Grocery,1,452.97,452.97,723.64,1,COD
8732,2026-05-29,1205,Jaipur,49,M,Social Media,Books,3,281.55,844.6500000000001,913.68,0,UPI
8732,2026-05-29,1205,Jaipur,49,M,Social Media,Electronics,2,269.23,538.46,913.68,0,UPI
8732,2026-05-29,1205,Jaipur,49,M,Social Media,Toys,3,316.33,948.99,913.68,0,UPI
9855,2026-05-29,1379,Chennai,19,M,Referral,Electronics,1,2498.36,2498.36,2016.45,0,Card
10007,2026-05-29,1407,Patna,23,M,Social Media,Fashion,2,188.23,376.46,1023.48,1,Card
10007,2026-05-29,1407,Patna,23,M,Social Media,Sports,1,242.41,242.41,1023.48,1,Card
10007,2026-05-29,1407,Patna,23,M,Social Media,Beauty,1,259.89,259.89,1023.48,1,Card
10007,2026-05-29,1407,Patna,23,M,Social Media,Sports,2,237.5,475.0,1023.48,1,Card
10580,2026-05-29,1496,Jaipur,62,M,Paid Ads,Fashion,2,1240.95,2481.9,3885.53,0,Card
10580,2026-05-29,1496,Jaipur,62,M,Paid Ads,Toys,2,1036.84,2073.68,3885.53,0,Card
10580,2026-05-29,1496,Jaipur,62,M,Paid Ads,Grocery,3,869.1,2607.3,3885.53,0,Card
10580,2026-05-29,1496,Jaipur,62,M,Paid Ads,Electronics,1,541.87,541.87,3885.53,0,Card
10827,2026-05-29,1541,Jaipur,49,M,Email,Electronics,1,406.16,406.16,1812.6,0,UPI
10827,2026-05-29,1541,Jaipur,49,M,Email,Electronics,2,369.02,738.04,1812.6,0,UPI
10827,2026-05-29,1541,Jaipur,49,M,Email,Electronics,1,632.31,632.31,1812.6,0,UPI
10827,2026-05-29,1541,Jaipur,49,M,Email,Books,2,511.52,1023.04,1812.6,0,UPI
11957,2026-05-29,1706,Kolkata,30,F,Organic,Books,1,639.64,639.64,2550.93,0,COD
11957,2026-05-29,1706,Kolkata,30,F,Organic,Fashion,3,701.68,2105.04,2550.93,0,COD
11957,2026-05-29,1706,Kolkata,30,F,Organic,Beauty,1,484.4,484.4,2550.93,0,COD
11957,2026-05-29,1706,Kolkata,30,F,Organic,Toys,2,875.63,1751.26,2550.93,0,COD
